15/07/2019 19:10,23.7,
15/07/2019 19:15,23.53,
15/07/2019 19:20,23.5,
15/07/2019 19:25,23.37,
15/07/2019 19:30,23.4,
15/07/2019 19:35,23.36,
15/07/2019 19:40,23.26,
15/07/2019 19:45,23.23,
15/07/2019 19:50,23.16,
15/07/2019 19:55,23.16,
15/07/2019 20:00,23.13,
15/07/2019 20:05,23.06,
15/07/2019 20:10,23,
15/07/2019 20:15,23,
15/07/2019 20:20,22.9,
15/07/2019 20:25,22.86,
15/07/2019 20:30,22.73,
15/07/2019 20:35,22.73,
15/07/2019 20:40,22.83,
15/07/2019 20:45,22.73,
15/07/2019 20:50,22.7,
15/07/2019 20:55,22.73,
15/07/2019 21:00,22.67,
15/07/2019 21:05,22.57,
15/07/2019 21:10,22.5,
15/07/2019 21:15,22.53,
15/07/2019 21:20,22.46,
15/07/2019 21:25,22.4,
15/07/2019 21:30,22.23,
15/07/2019 21:35,22.2,
15/07/2019 21:40,22.1,
15/07/2019 21:45,22,
15/07/2019 21:50,21.8,
15/07/2019 21:55,21.6,
15/07/2019 22:00,21.55,
15/07/2019 22:05,21.53,
15/07/2019 22:10,21.43,
15/07/2019 22:15,21.33,
15/07/2019 22:20,21.3,
15/07/2019 22:25,21.3,
15/07/2019 22:30,21.27,
15/07/2019 22:35,21.36,
15/07/2019 22:40,21.33,
15/07/2019 22:45,21.33,
15/07/2019 22:50,21.26,
15/07/2019 22:55,21.23,
15/07/2019 23:00,21.17,
15/07/2019 23:05,21.23,
15/07/2019 23:10,21.36,
15/07/2019 23:15,21.46,
15/07/2019 23:20,21.53,
15/07/2019 23:25,21.57,
15/07/2019 23:30,21.63,
15/07/2019 23:35,21.67,
15/07/2019 23:40,21.56,
15/07/2019 23:45,21.76,
15/07/2019 23:50,21.73,
15/07/2019 23:55,21.73,
16/07/2019 0:00,21.77,
16/07/2019 0:05,21.83,
16/07/2019 0:10,21.73,
16/07/2019 0:15,21.6,
16/07/2019 0:20,21.5,
16/07/2019 0:25,21.43,
16/07/2019 0:30,21.3,
16/07/2019 0:35,21.03,
16/07/2019 0:40,20.97,
16/07/2019 0:45,21.13,
16/07/2019 0:50,21.1,
16/07/2019 0:55,20.96,
16/07/2019 1:00,21.1,
16/07/2019 1:05,21.2,
16/07/2019 1:10,21.1,
16/07/2019 1:15,21.06,
